2.092545384885744486e-01,4.990790060381320892e+00,3.544689014127163862e+00,3.759100643933426245e-01
2.752859597600345598e-01,4.996192800710323567e+00,6.204360931209647489e+00,2.472218846935432257e+00
9.235293990736797909e+00,7.506622459383527790e+00,5.017461921151894266e+00,9.447094483830112965e-01
1.764487178690056668e+00,4.412050068694257199e+00,4.665678942781701366e+00,1.765557448425882470e+00
9.976262599947036236e+00,8.796341828936281360e+00,4.927568830175583336e+00,2.273771487420282345e+00
4.203023455126979613e+00,3.605156288631301997e+00,3.039414956089308006e+00,2.515971056348161650e+00
8.956978888224284674e+00,7.568956538164002268e+00,7.011651780744967866e+00,4.157824654681210319e-01
4.296769381095476348e+00,4.667922389629087121e+00,2.929089882965917102e+00,1.817893993982719447e+00
8.255667154839900768e-01,4.868841272593351199e+00,4.785764313162636618e+00,1.514346817352119734e+00
8.118457011761925912e+00,8.973789247694964999e+00,5.230228102061396100e+00,1.607136868605548941e+00
8.893518448154871692e+00,8.505903998158725443e+00,4.461806169949053213e+00,-1.818781366323296567e-01
5.723682005708831788e+00,4.168301510559063949e+00,2.568575467716551763e+00,1.983506904205001531e+00
1.143785732142387879e+00,3.797574504847592181e+00,3.965479548265255616e+00,9.038891634041409384e-01
4.206368618742447829e+00,3.367436469121067422e+00,4.176304910836806883e+00,1.661050659802859153e+00
7.742653675659380674e+00,9.647423610940402128e+00,4.815282923118088476e+00,9.082166797339799036e-01
5.473023257462211077e+00,3.029076404507433651e+00,3.787092167994601688e+00,1.345933601702424820e+00
8.650478710124236414e+00,8.928195379187643610e+00,5.120642725709663168e+00,1.554241760657633975e+00
5.094902727554238453e+00,3.543768511152811218e+00,2.849857769632389459e+00,2.633849344765309297e+00
4.925953316177780650e+00,4.941611919246136964e+00,2.094482915559616742e+00,2.966372343486608276e+00
8.790471969481272296e+00,8.948411985373736499e+00,6.165036715472603568e+00,1.455175041101097966e+00
1.752448418767797778e+00,3.813463269921789411e+00,4.674375744155531365e+00,1.155244494387008380e+00
1.107562894175624990e+01,1.036025872937858594e+01,7.569075506937148035e+00,1.192100142180518629e+00
1.381433497907842423e+00,4.407674107537546071e+00,4.390029525173548386e+00,2.766432617053697918e+00
5.047711448774573562e+00,3.888278317887800206e+00,3.016971338402981928e+00,1.354198676575578908e+00
1.318253339787530454e+00,4.391716166308746949e+00,5.327512267349341357e+00,1.751055604706859281e+00
4.624926185075139529e+00,3.468667860371942968e+00,2.910348705863212704e+00,1.997978000884632177e+00
6.017378915080993096e+00,3.942822259235918558e+00,1.594668937020396360e+00,1.909863834898835933e+00
1.256689371757541362e+00,4.755610270973765985e+00,4.837283092620886293e+00,6.946715488077616074e-01
8.035734969702819086e+00,9.951162226653407217e+00,5.842585943029482642e+00,1.276626060212135316e+00
5.180787428141990780e+00,4.815315476110251680e+00,4.298571532359512837e+00,2.717949797627080777e+00
3.953039445472697366e+00,2.834737861951258875e+00,2.922997926216926778e+00,3.083973018523546106e+00
2.569465986618973963e-01,4.437392586332138400e+00,4.940454134222233229e+00,7.234250958009549315e-01
9.918934217252351360e+00,9.529821231578754492e+00,5.440325741818750060e+00,2.741506821087973833e+00
8.980020377076657567e+00,1.021528415556228175e+01,4.343779966483378274e+00,1.568498126470895482e+00
9.090200146982649887e-01,5.948222406156276065e+00,4.829980336214161341e+00,8.892522942494827110e-01
1.951081868031014910e-01,3.242320385284737760e+00,4.290059666130809468e+00,1.353619317925713217e+00
-1.588169669316406019e-01,5.181535695676561915e+00,7.015937041998633106e+00,1.574853602926540752e+00
-1.637885900567186415e-01,4.592937020473744525e+00,6.328780515784821148e+00,2.374502793436996662e+00
4.600038463118069743e+00,3.240637124152708104e+00,4.303155552777708337e+00,1.759406634710763306e+00
9.494883508706989161e+00,9.853208745349116171e+00,4.644309290465533202e+00,5.620590794479902730e-01
8.375115845989236085e-01,3.139034839291950263e+00,5.104318814685976591e+00,1.195702889393988499e+00
8.619376517346749367e+00,8.670274723612845236e+00,5.162580524331771059e+00,1.253894433610548864e+00
4.003678088208555863e+00,3.481191298236190779e+00,3.628570788370278244e+00,3.033234261479235805e+00
6.105623148269122780e+00,5.407529350611191887e+00,4.194918234289376713e+00,1.640640160540483450e+00
1.032378934484457167e+00,5.804085578403539003e+00,6.404738074588806285e+00,2.181951769582545886e+00
9.155944444843534313e+00,8.586776848923355132e+00,6.788180510017359559e+00,1.275849353892704929e+00
4.177956269243964904e+00,3.920485005550977675e+00,3.588617363617105482e+00,7.331793214571955541e-01
9.286068877682634337e+00,9.736352287290248597e+00,2.982037289678472813e+00,5.703451674849877584e-01
4.789268015770423936e+00,2.894351249143463534e+00,3.316901668520450208e+00,1.102101510009336316e+00
1.542704227682822893e+00,3.183765976096814221e+00,3.946005510605468558e+00,1.851883733344176663e+00
1.042936670925909581e+01,8.858341808039261522e+00,4.898873397299214894e+00,4.617670415390493499e-01
1.056599257307492756e+01,9.050678369339603790e+00,6.011127765684606494e+00,1.929081577880667364e+00
8.428791329115290054e+00,8.493716461019364061e+00,4.765824001401039567e+00,1.283407983409764253e+00
4.106548556617476420e-01,3.557809237083831011e+00,4.801791585334244772e+00,2.739588056015153761e+00
5.713583231654821404e+00,4.614072868965121366e+00,3.514478910159296809e+00,1.222506173124001005e+00
8.077412763498427850e+00,8.414960408792131474e+00,3.793396710213466250e+00,1.644629768921367363e+00
1.667539598951463864e+00,5.627150943717396991e+00,4.793697149474176022e+00,1.515609348308629922e+00
-4.312971968046770410e-01,4.487816492528521550e+00,4.946609883665111340e+00,1.080187430430933571e+00
5.543996790500226979e+00,4.122907863056612499e+00,2.758517717266364855e+00,3.569803440928991378e-01
-1.524715988163645397e+00,4.266793780722428764e+00,5.240693996467950200e+00,8.782663914050448106e-01
6.598955679374858718e+00,3.600341780846326944e+00,3.829180588617107972e+00,2.207956197421697020e+00
4.913827099039409951e+00,2.516471487414996488e+00,3.929804242570328565e+00,1.574664170094754567e+00
1.017440171994436815e+00,4.458907685272798460e+00,5.202244262969298205e+00,1.742435124825374437e+00
9.520792980586751497e+00,9.098791189481561403e+00,4.433598327052648891e+00,1.985884510313034035e+00
7.779273504187128374e+00,8.867515741542806751e+00,4.113693248263478708e+00,1.417008806012500788e+00
5.365438722899006585e+00,4.063264032521108682e+00,2.590685936134704548e+00,1.965401396932585198e+00
4.966354624376760007e+00,3.574419979968337824e+00,3.779187452322048557e+00,2.679644226281264974e+00
4.594474903588494641e+00,3.075502153977947906e+00,3.045584978614504834e+00,2.281123564460000974e+00
9.157667784552666390e+00,9.020597000096355345e+00,4.679537401594941137e+00,3.841554968747180610e-01
1.040774201938874555e+01,7.621231175965640148e+00,4.405424155279383136e+00,-2.777841954092019616e-01
8.994685034958553871e+00,1.079065503364376433e+01,5.029000794460516843e+00,2.970447218771080422e+00
9.285501927471067063e+00,9.480101297536650762e+00,5.963367078438770896e+00,2.923051234191659908e+00
4.628653073313631516e+00,3.626078592097227826e+00,3.946080202663206471e+00,1.603009742295031348e+00
1.469206339235546332e+00,5.669777100324735031e+00,5.922816074139006126e+00,2.326709014961065414e+00
7.931541624027374837e+00,8.183266347594095436e+00,5.804712146314203736e+00,1.607395225313163589e+00
9.200256016836220851e+00,8.826001955838602697e+00,4.419522991509983179e+00,1.135051002574459345e+00
7.131207511190040815e-01,4.640794233399424762e+00,4.563624556186063330e+00,2.795445566547826832e+00
8.159709824808764722e+00,9.194891167346458616e+00,4.553110815920639709e+00,1.591382744672305227e+00
2.142434511793450902e+00,4.359122599327516667e+00,5.629000067249755546e+00,1.528997199809881247e+00
-5.585377714995016785e-01,3.839552979519216258e+00,3.754818498092145518e+00,3.394994352423401640e-01
4.496614799721320388e+00,3.676806252041370904e+00,2.356159488441321059e+00,2.298260625931088708e+00
5.237908780914526830e+00,3.103875894856813922e+00,1.961585385263044934e+00,7.473773649410535569e-01
8.735623512009794922e+00,7.443340642330242396e+00,4.683739682514991287e+00,1.418318553669290605e+00
8.665050753383537696e+00,9.074438817474048236e+00,5.591529816960915333e+00,9.606378553155239253e-01
5.821074143447386717e+00,3.651587126946007622e+00,2.732824008395773774e+00,2.861239226255730017e+00
6.245155317241112058e+00,3.333612593199809293e+00,3.142326391892475979e+00,8.018223177894052700e-01
1.699564979761598149e+00,5.144943893428190584e+00,5.648006928022049955e+00,1.447418455846108287e+00
5.851023756195706582e+00,2.391331315258728107e+00,4.386262889558611100e+00,2.827920089537117487e+00
6.587414909049726042e+00,3.966845476419579519e+00,2.395279651062361292e+00,1.765817208532870719e+00
2.348012883246496152e+00,3.253353141753934530e+00,4.754232022234089250e+00,2.649238229805790823e+00
2.774678055945498212e+00,4.379773159109142000e+00,5.394141167229525635e+00,2.159017657669938917e+00
5.096891944548736397e+00,3.743839021773934572e+00,3.667859011994184293e+00,1.745603367160102115e+00
9.040425274904164255e+00,9.789820417908462247e+00,4.449656239719965711e+00,5.288974627805762552e-01
5.324376043582458529e+00,2.981133084097201458e+00,2.773385863212975089e+00,2.857319181562966826e+00
1.048703792957938496e+01,9.110823882438033650e+00,5.213656899469854444e+00,-5.739042566851326743e-01
9.065141056922636054e+00,9.364858732129894392e+00,5.627970957938883245e+00,1.483670704051424538e+00
6.746433983726639383e+00,3.738917073471990093e+00,2.780430537030903704e+00,2.405424964386857933e+00
5.173750835548880822e+00,3.583352021457828052e+00,3.608289472995201752e+00,8.077154605252396813e-01
1.047486950885237356e+01,8.592491316958401626e+00,4.579050793329205504e+00,1.319064008061140214e+00
7.809088038371296392e+00,9.989237085873128308e+00,7.417146773090651735e+00,8.695749644740790041e-01
5.658722644783562572e+00,2.348467469528543905e+00,3.699134341552631877e+00,3.324661223440720903e+00
8.920016396197560482e+00,9.990296495130094101e+00,5.628379884373111430e+00,1.777807010681539346e+00
5.471883924065356730e+00,2.803636889548402067e+00,3.986855162376309103e+00,1.646019188840206926e+00
1.911206810185227756e+00,3.713871690279394233e+00,5.362514770027517308e+00,2.699476744313458632e+00
5.462560509842978362e+00,4.898348281722357811e+00,4.708554756015349341e+00,2.216383624840412736e+00
6.060488508699519716e-01,4.688859303715606330e+00,4.782817531645381592e+00,1.017303741549887119e+00
-2.756035049190501685e-01,3.898248980022268384e+00,4.764505247512355268e+00,1.296425852131934509e+00
5.270123520501256209e+00,4.845486062126758142e+00,3.132741009076724481e+00,4.088453889199520574e+00
-6.964589897134194629e-01,3.193821341940028979e+00,4.873085596056992763e+00,2.633661911312302095e+00
5.212890212233583398e+00,3.581822678836735552e+00,2.400771306070664135e+00,1.240286210026980696e+00
8.930725502117439873e+00,9.117594304147010220e+00,4.793292174113809700e+00,1.952098161545495536e+00
9.952967857381439742e+00,9.073424470846621404e+00,4.485371656118764427e+00,1.297954729360221604e+00
2.916716507024209593e-01,5.177236906773176273e+00,5.621349678171009501e+00,1.838625368410404803e-01
9.379116300342134949e+00,7.880818474848628519e+00,4.768471474716549530e+00,9.143427679367330807e-01
4.537950364652321156e+00,3.620295423338202756e+00,3.011556940637671875e+00,1.499690363514559088e+00
8.175060387314822208e+00,8.092003087664215499e+00,4.048838373542443136e+00,1.611191500213166705e+00
5.706927239199641733e-01,4.831494584670535275e+00,4.369602948142420118e+00,3.706644880782909990e-01
4.790702545093359355e+00,4.369180121804599359e+00,3.385049544554472600e+00,1.118639307280069328e+00
1.131548080006421930e+00,4.214362466214130798e+00,4.603289661427791835e+00,1.337710545549570806e+00
9.136931394246641247e+00,8.420381899519167490e+00,6.128575745590149282e+00,1.337530575326419946e-01
1.008770646088069078e+01,9.078714136814699742e+00,5.408479087063532198e+00,1.400687384685971981e+00
6.501413152277196517e+00,4.552402746242568021e+00,2.812979126028977372e+00,3.355996132311167113e+00
1.228534674501618573e+00,4.874369978322397934e+00,5.132397663367652463e+00,7.655259000356000598e-01
9.239449587411868725e-01,4.098272966501726344e+00,4.921768908528020070e+00,2.271895402248799822e+00
9.170280371598430236e+00,9.110818648632031724e+00,4.257360161806479582e+00,2.393346748483627273e+00
9.180605856790538866e+00,7.909744162282751567e+00,5.259013768348960838e+00,2.838964427419552017e+00
9.540355142250408704e+00,9.874721828743393104e+00,5.133606582820372743e+00,2.736885620828378052e+00
9.431978936177651818e+00,8.309876608940095721e+00,5.895745413814393210e+00,2.161332595769158704e+00
9.445335980545337407e+00,9.128774986804396363e+00,4.955249977755128654e+00,8.121249058755204420e-01
6.701815958668848605e-01,4.750968718170592631e+00,5.028533901137314466e+00,1.471351255969695071e+00
2.510211978725196857e+00,3.562837875543679811e+00,5.114797675281382183e+00,2.399100046457173452e+00
4.478017851475459388e+00,3.259786837513662938e+00,4.459957122197878654e+00,8.612508351111689553e-01
5.818955854947757800e+00,4.084907732456938056e+00,3.064371264483960466e+00,2.095832821572373827e+00
1.001238656739083766e+01,9.279812591708093805e+00,4.705310061085516082e+00,7.751758986025802933e-01
8.732992073139147493e+00,7.678988541475021634e+00,6.223724682050003842e+00,-6.016121839591987985e-01
8.958628223290682868e+00,9.545580263857097236e+00,3.921415000136588613e+00,1.238238960964480606e+00
8.747644639665911326e-01,4.330949219891782498e+00,5.274990833062458861e+00,1.720772539390527101e+00
3.732166635975739943e-01,4.590870232337095125e+00,5.033520889339270887e+00,1.959302185217565384e+00
6.199464702553526330e+00,3.882375985187304757e+00,3.555311479312274869e+00,8.183570220019469321e-01
1.385001906336573052e+00,5.129665921777262660e+00,4.834402984244368540e+00,1.249511880288746379e+00
1.480866557570851949e+00,5.255428491528538970e+00,4.424926839418462876e+00,2.268548079273715157e+00
7.851594255241606035e+00,8.550092230144462846e+00,5.278602079163745131e+00,7.053321112921229208e-02
6.124669655376476562e+00,4.080938006761268610e+00,3.183967768135382403e+00,1.984865651916927654e+00
6.889780954327577867e+00,3.343434134780944866e+00,4.046334507293702032e+00,2.677003718539578525e+00
9.450877114758304387e+00,9.023202989474386371e+00,4.282001133156718709e+00,9.337054937714147629e-01
3.937469011782040784e+00,3.809357934932932732e+00,3.332563458455094274e+00,2.171270425119342651e+00
4.738785076285080500e+00,2.727925187669989704e+00,4.107575151840273442e+00,3.520807545492919299e+00
1.235926346851565549e+00,4.203284181278789333e+00,4.421367865568688771e+00,5.332313007129915183e-01
9.020386920682337717e+00,9.470325693801150635e+00,5.874270825679845487e+00,2.085764065873848327e+00
5.940231253930662092e+00,3.191095499057678975e+00,3.907650936950399778e+00,2.251744857521790877e+00
6.165138047132515675e-01,5.238788945370876249e+00,5.088085661327812481e+00,1.297243056403095229e+00
3.349581430797825554e+00,5.943135139792142141e+00,5.085264784175080877e+00,2.925336537177682938e+00
8.245480623408424137e+00,9.529530307062222150e+00,4.983255404219467444e+00,2.115279217947287016e+00
8.950752690233930053e+00,9.603331930511961545e+00,4.628936365725239810e+00,1.223545863571880332e+00
9.914317871338880650e+00,8.726082672065594181e+00,5.355689880809693548e+00,1.730852697572164978e+00
8.087145772596864290e-01,5.131032494192519167e+00,6.025055117384621184e+00,2.878500613760017757e+00
1.326456190440579386e+00,4.292380841636353139e+00,4.632637803746487037e+00,2.501109243036612195e-01
7.233103313868761042e+00,7.651037025117608970e+00,6.126226451218311553e+00,1.099455137573022823e+00
2.176754449190335450e+00,5.381136515543689214e+00,5.873376653472153208e+00,-1.334548364217966743e-01
8.990484896172949547e+00,9.195169255766638017e+00,5.457274794501874915e+00,4.384347914062369789e-02
9.158406610104714574e+00,8.884016295124609996e+00,4.462078217166901339e+00,1.863210738360635110e+00
5.873113782823980999e-01,3.686796135541678510e+00,5.229519128669651629e+00,2.023198908960487596e+00
4.052236661996276856e-01,4.565479369742156734e+00,5.595596345544144867e+00,1.129279770381233172e+00
6.263654729077366312e+00,5.212536780436306749e+00,4.489692688123785302e+00,1.903159534933287489e+00
8.851948963297811446e+00,8.921375952872949711e+00,6.405650377195823530e+00,4.725725454908769052e-01
7.753044635416697083e-01,4.567807767166473631e+00,5.762355211271600552e+00,3.102412680405386869e+00
4.467812010671788236e+00,3.166054433743290986e+00,3.105999310219754506e+00,3.193781187380216657e+00
6.809253942588915365e+00,3.502985768662340682e+00,2.644971843913157539e+00,-5.467180912222247002e-02
6.343540128190855221e+00,4.023583522138646451e+00,3.343253117338810476e+00,2.100537564620191588e+00
5.325416959033100639e+00,3.673207569918130577e+00,2.839589735933308212e+00,2.465200405606456258e+00
6.478787344527627390e+00,4.253444544638209202e+00,4.467027737219718908e+00,2.136421471286447549e+00
4.726688119433372748e+00,4.893706586709206441e+00,2.652362479726941391e+00,1.382355317810196160e+00
9.945258696107899254e+00,8.365314456284085765e+00,5.253227964178264209e+00,1.697113309630786659e+00
5.804947079525393683e+00,3.569652352340060730e+00,3.031348954412065311e+00,1.499432638450482136e+00
8.330705676190328646e+00,8.054510574429091463e+00,4.660931962559600628e+00,1.311336744732308324e+00
6.042580377080004617e+00,3.342352148957897562e+00,3.264991995896326493e+00,2.476493111510484457e+00
4.451980172764417043e-01,4.344125759048703017e+00,4.164666225080335238e+00,1.285057790392252208e+00
8.746470718169065961e+00,9.751777396657381303e+00,5.496278094970915795e+00,4.272810981184669288e-01
-1.658595223511130090e-01,4.640595419639602426e+00,5.402389182582453486e+00,3.757898333492350584e+00
7.893759957228148494e+00,7.970060853109926846e+00,5.017997271263883619e+00,2.410754914992652154e-01
2.811193679606973639e+00,5.992381513512798463e+00,4.936766919126711173e+00,2.761690030480491664e+00
5.189862633001648184e+00,4.459421308538946249e+00,3.434927987112424752e+00,1.740794249140056094e+00
-3.456964379195406334e-01,3.274841888479679941e+00,3.955502949403196133e+00,1.770396991087787475e+00
4.568043265231667149e-01,5.385910629535662686e+00,4.437893244637402645e+00,1.752514206890669168e+00
9.263743974699263362e+00,1.015609241210206903e+01,5.758874173466522528e+00,5.580701906040563820e-02
8.680262591322177812e+00,1.044695656059384170e+01,5.561534527920144022e+00,2.424051964087306832e+00
1.743408418929041748e+00,4.814353957303900700e+00,5.477072885651452339e+00,1.367020562991829502e+00
6.161332951892386944e+00,3.901720237041736095e+00,2.900004563605072416e+00,1.186646241713420036e+00
5.871498400801563378e+00,3.867120199605448061e+00,3.248867896081614415e+00,2.258171153607472004e+00
8.013242207739594392e+00,8.699099731284245962e+00,5.436670323096035595e+00,8.064181800237484321e-01
-1.394975625798631214e-01,6.859261937478889237e+00,6.008390197550437684e+00,1.508180410743542588e+00
5.435118705213071166e+00,5.379024827979201007e+00,2.532181966325985023e+00,1.576107436543477736e+00
8.345063121041986776e+00,8.855458852892223121e+00,5.147844319344886621e+00,1.421127945851203611e+00
1.501852592784628904e+00,3.498037056841360126e+00,4.260743267078829888e+00,7.242107282312442162e-01
5.479485420479304203e+00,3.428699633879476849e+00,2.897964018311122381e+00,1.972258322417264065e+00
1.362112074019916186e+00,3.138627535249250755e+00,4.146406124760696699e+00,2.790253052348378837e+00
4.704461500298922516e+00,3.015762960582521579e+00,4.273602092561323396e+00,1.132154846862783337e+00
9.274522089039004769e+00,1.122060701563494689e+01,4.187557936330539299e+00,1.437934251565488708e+00
7.252271289348285466e-01,5.559227798234473106e+00,4.738019529863117363e+00,1.741411351554637221e+00
4.171034771654016371e-01,4.640225331660055019e+00,3.680449005050372868e+00,2.008745156197676351e+00
1.163276693469044831e+00,4.307224924498692431e+00,4.164284267118317118e+00,1.995440539932044732e+00
1.871221805642579117e+00,4.637735612213933045e+00,6.146005939451242739e+00,1.990082005688758038e+00
6.383735374375609339e+00,3.957267771341785423e+00,3.598964009229896899e+00,1.422057575466185053e+00
6.188606948082078674e+00,4.878124595369477845e+00,3.729112653188054516e+00,2.035120810793949353e+00
5.460880423168942954e+00,3.595165541179695445e+00,3.224349062046720782e+00,2.673703231797840640e+00
9.475196620391686864e+00,7.128841556916477806e+00,4.048447380995377820e+00,2.071230632895455059e+00
9.198690809542643620e+00,9.210884684980992887e+00,3.739922313147912014e+00,1.393944142978654543e+00
8.742789663464730632e-01,4.979758063055172101e+00,5.047912750237185442e+00,6.022014384419657196e-01
8.907675448376496163e+00,9.429283757768907037e+00,6.093836682433288132e+00,1.594973468255441285e+00
5.732380089900367182e+00,4.829469127216823310e+00,4.249102364690151568e+00,2.984795814840481398e+00
4.841193496946019081e+00,4.543510894660313326e+00,2.889861439597489312e+00,8.785734767325201755e-01
5.675912295885983117e-01,4.541983589008684596e+00,4.985788798513950404e+00,1.708999646074396805e+00
1.444003286483002135e+00,4.184258165371914195e+00,5.904476101275117017e+00,1.560443837221455743e+00
8.877605188768301403e+00,9.650871751897103223e+00,5.460597480314458352e+00,1.497425205179056418e+00
1.001578978061154679e+01,8.320111162512235481e+00,2.787365557110010439e+00,2.325399343527873697e+00
4.072416658169349724e+00,3.244752226475883905e+00,2.961341572950052736e+00,2.226802389572055230e+00
8.510306346802209987e+00,8.724021568608728572e+00,5.043945262959896425e+00,9.996514596060926960e-01
5.716596721852709173e+00,3.940232173445207042e+00,3.258209777373128002e+00,2.393050772822716610e+00
6.401986815374610451e+00,4.374137343945157852e+00,4.488839913120242109e+00,2.233331097137939647e+00
8.493700724607169406e+00,9.389656516036898992e+00,3.817570206077439909e+00,1.106834745573070933e-02
9.298769653765496912e+00,9.468906963144970490e+00,4.273737263236785822e+00,2.420078181947827645e+00
5.659771873913483908e+00,5.118091364937103371e+00,4.516583671364044150e+00,1.843549030865742289e+00
1.988873337330889557e+00,3.785423059618794550e+00,5.594289778608014352e+00,5.530474495409136715e-01
8.142991989264745101e+00,9.629159578763319516e+00,5.716487963131227978e+00,1.184408728470713212e+00
8.541828436804323132e+00,7.826688972957732027e+00,4.259327562795689026e+00,2.069620852814378242e+00
7.523109231114117001e+00,1.090395814018092580e+01,4.071775704147824193e+00,5.017984778927917500e-01
6.608588598658892366e+00,3.835605392128905500e+00,2.645617456318331673e+00,2.693817339028254487e+00
4.755708607588549519e+00,3.281089219740330964e+00,3.804225084269992507e+00,9.155659746331163973e-01
4.871614501052372148e+00,4.297073059787050120e+00,2.740629101170676929e+00,2.937833285295917030e+00
